STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VAR,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,AIC,,RAPFR__2,,2019,,37.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MAR,,AIC,,RCL__2,,2019,,59.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,AIC,,SIGI_2,,2019,,50.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,AIC,,DF__2,,2019,,73.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,AIC,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,AIC,,RAPFR__2,,2019,,37.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MAR,,AIC,,RCL__2,,2019,,59.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MOZ,,AIC,,SIGI_2,,2019,,24.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MOZ,,AIC,,DF__2,,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MOZ,,AIC,,RPI__2,,2019,,15.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MOZ,,AIC,,RAPFR__2,,2019,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,MOZ,,AIC,,RCL__2,,2019,,32.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MOZ,,AIC,,SIGI_2,,2019,,24.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MOZ,,AIC,,DF__2,,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MOZ,,AIC,,RPI__2,,2019,,15.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MOZ,,AIC,,RAPFR__2,,2019,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MOZ,,AIC,,RCL__2,,2019,,32.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,AIC,,SIGI_2,,2019,,42.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,AIC,,DF__2,,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,AIC,,RPI__2,,2019,,29.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,AIC,,RAPFR__2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,MMR,,AIC,,RCL__2,,2019,,54.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,AIC,,SIGI_2,,2019,,42.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,AIC,,DF__2,,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,AIC,,RPI__2,,2019,,29.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,AIC,,RAPFR__2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MMR,,AIC,,RCL__2,,2019,,54.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NAM,,AIC,,SIGI_2,,2019,,27.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MWI,,AIC,,RAPFR__2,,2019,,37.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NAM,,AIC,,RPI__2,,2019,,12.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NAM,,AIC,,RAPFR__2,,2019,,26.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NAM,,AIC,,RCL__2,,2019,,35.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NAM,,AIC,,SIGI_2,,2019,,27.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NAM,,AIC,,DF__2,,2019,,33.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NAM,,AIC,,RPI__2,,2019,,12.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NAM,,AIC,,RAPFR__2,,2019,,26.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NAM,,AIC,,RCL__2,,2019,,35.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,NPL,,AIC,,SIGI_2,,2019,,36.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,NPL,,AIC,,DF__2,,2019,,52.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,NPL,,AIC,,RPI__2,,2019,,13.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,NPL,,AIC,,RAPFR__2,,2019,,34.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,NPL,,AIC,,RCL__2,,2019,,40.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NPL,,AIC,,SIGI_2,,2019,,36.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NPL,,AIC,,DF__2,,2019,,52.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NPL,,AIC,,RPI__2,,2019,,13.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NPL,,AIC,,RAPFR__2,,2019,,34.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NPL,,AIC,,RCL__2,,2019,,40.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,AIC,,SIGI_2,,2019,,18.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,AIC,,DF__2,,2019,,25.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,AIC,,RPI__2,,2019,,25.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,AIC,,RAPFR__2,,2019,,16,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,NIC,,AIC,,RCL__2,,2019,,6.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,AIC,,SIGI_2,,2019,,18.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,AIC,,DF__2,,2019,,25.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,AIC,,RPI__2,,2019,,25.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,AIC,,RAPFR__2,,2019,,16,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NIC,,AIC,,RCL__2,,2019,,6.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NER,,AIC,,DF__2,,2019,,84.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NER,,AIC,,RCL__2,,2019,,25.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NER,,AIC,,DF__2,,2019,,84.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NER,,AIC,,RCL__2,,2019,,25.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,AIC,,SIGI_2,,2019,,46,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,AIC,,DF__2,,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,AIC,,RPI__2,,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,AIC,,RAPFR__2,,2019,,41.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,NGA,,AIC,,RCL__2,,2019,,53.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,AIC,,SIGI_2,,2019,,46,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,AIC,,DF__2,,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,AIC,,RPI__2,,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,AIC,,RAPFR__2,,2019,,41.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,NGA,,AIC,,RCL__2,,2019,,53.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PSE,,AIC,,DF__2,,2019,,89.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PSE,,AIC,,RCL__2,,2019,,59.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PSE,,AIC,,DF__2,,2019,,89.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PSE,,AIC,,RAPFR__2,,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PSE,,AIC,,RCL__2,,2019,,59.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,OMN,,AIC,,DF__2,,2019,,86.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,OMN,,AIC,,DF__2,,2019,,86.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,AIC,,SIGI_2,,2019,,58.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,AIC,,DF__2,,2019,,79.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,AIC,,RPI__2,,2019,,37.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,AIC,,RAPFR__2,,2019,,60.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PAK,,AIC,,RCL__2,,2019,,53.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,AIC,,SIGI_2,,2019,,58.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,AIC,,DF__2,,2019,,79.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,AIC,,RPI__2,,2019,,37.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,AIC,,RAPFR__2,,2019,,60.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAK,,AIC,,RCL__2,,2019,,53.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PAN,,AIC,,DF__2,,2019,,15.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PAN,,AIC,,RAPFR__2,,2019,,16.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PAN,,AIC,,RCL__2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAN,,AIC,,DF__2,,2019,,15.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAN,,AIC,,RAPFR__2,,2019,,16.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAN,,AIC,,RCL__2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PNG,,AIC,,DF__2,,2019,,54.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PNG,,AIC,,DF__2,,2019,,54.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PRY,,AIC,,SIGI_2,,2019,,32.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PRY,,AIC,,DF__2,,2019,,46.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PRY,,AIC,,RPI__2,,2019,,22.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PRY,,AIC,,RAPFR__2,,2019,,31.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PRY,,AIC,,RCL__2,,2019,,29.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRY,,AIC,,SIGI_2,,2019,,32.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRY,,AIC,,DF__2,,2019,,46.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRY,,AIC,,RPI__2,,2019,,22.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRY,,AIC,,RAPFR__2,,2019,,31.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRY,,AIC,,RCL__2,,2019,,29.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PER,,AIC,,SIGI_2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PER,,AIC,,DF__2,,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PER,,AIC,,RPI__2,,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PER,,AIC,,RAPFR__2,,2019,,5.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PER,,AIC,,RCL__2,,2019,,12.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PER,,AIC,,SIGI_2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PER,,AIC,,DF__2,,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PER,,AIC,,RPI__2,,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PER,,AIC,,RAPFR__2,,2019,,5.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PER,,AIC,,RCL__2,,2019,,12.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,AIC,,SIGI_2,,2019,,52.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,AIC,,DF__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,AIC,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,AIC,,RAPFR__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,PHL,,AIC,,RCL__2,,2019,,45.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,AIC,,SIGI_2,,2019,,52.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,AIC,,DF__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,AIC,,RPI__2,,2019,,25.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,AIC,,RAPFR__2,,2019,,67.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PHL,,AIC,,RCL__2,,2019,,45.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,QAT,,AIC,,DF__2,,2019,,92,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,QAT,,AIC,,DF__2,,2019,,92,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ROU,,AIC,,SIGI_2,,2019,,16.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ROU,,AIC,,DF__2,,2019,,28,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ROU,,AIC,,RPI__2,,2019,,7.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ROU,,AIC,,RAPFR__2,,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ROU,,AIC,,RCL__2,,2019,,22.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ROU,,AIC,,SIGI_2,,2019,,16.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ROU,,AIC,,DF__2,,2019,,28,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ROU,,AIC,,RPI__2,,2019,,7.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ROU,,AIC,,RAPFR__2,,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ROU,,AIC,,RCL__2,,2019,,22.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,RUS,,AIC,,SIGI_2,,2019,,22.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,RUS,,AIC,,DF__2,,2019,,22.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,RUS,,AIC,,RPI__2,,2019,,19.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,RUS,,AIC,,RAPFR__2,,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,RUS,,AIC,,RCL__2,,2019,,31.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RUS,,AIC,,SIGI_2,,2019,,22.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RUS,,AIC,,DF__2,,2019,,22.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RUS,,AIC,,RPI__2,,2019,,19.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RUS,,AIC,,RAPFR__2,,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RUS,,AIC,,RCL__2,,2019,,31.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,RWA,,AIC,,SIGI_2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,RWA,,AIC,,DF__2,,2019,,38,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,RWA,,AIC,,RPI__2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,RWA,,AIC,,RAPFR__2,,2019,,26.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,RWA,,AIC,,RCL__2,,2019,,23.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RWA,,AIC,,SIGI_2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RWA,,AIC,,DF__2,,2019,,38,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RWA,,AIC,,RPI__2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RWA,,AIC,,RAPFR__2,,2019,,26.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,RWA,,AIC,,RCL__2,,2019,,23.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,WSM,,AIC,,DF__2,,2019,,42.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,WSM,,AIC,,RPI__2,,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,WSM,,AIC,,DF__2,,2019,,42.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,WSM,,AIC,,RPI__2,,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,STP,,AIC,,DF__2,,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,STP,,AIC,,RPI__2,,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,STP,,AIC,,DF__2,,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,STP,,AIC,,RPI__2,,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SAU,,AIC,,DF__2,,2019,,89,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SAU,,AIC,,RAPFR__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SAU,,AIC,,DF__2,,2019,,89,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SAU,,AIC,,RAPFR__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SEN,,AIC,,SIGI_2,,2019,,37,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SEN,,AIC,,DF__2,,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SEN,,AIC,,RPI__2,,2019,,41.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SEN,,AIC,,RAPFR__2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SEN,,AIC,,RCL__2,,2019,,3.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SEN,,AIC,,SIGI_2,,2019,,37,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SEN,,AIC,,DF__2,,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SEN,,AIC,,RPI__2,,2019,,41.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SEN,,AIC,,RAPFR__2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SEN,,AIC,,RCL__2,,2019,,3.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SYC,,AIC,,DF__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SYC,,AIC,,DF__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SLE,,AIC,,SIGI_2,,2019,,47.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SLE,,AIC,,DF__2,,2019,,53.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SLE,,AIC,,RPI__2,,2019,,50.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SLE,,AIC,,RAPFR__2,,2019,,44.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SLE,,AIC,,RCL__2,,2019,,40.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLE,,AIC,,SIGI_2,,2019,,47.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLE,,AIC,,DF__2,,2019,,53.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLE,,AIC,,RPI__2,,2019,,50.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLE,,AIC,,RAPFR__2,,2019,,44.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SLE,,AIC,,RCL__2,,2019,,40.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,AIC,,SIGI_2,,2019,,27,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,AIC,,DF__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,AIC,,RPI__2,,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,AIC,,RAPFR__2,,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,AIC,,RCL__2,,2019,,49.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,AIC,,SIGI_2,,2019,,27,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,AIC,,DF__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,AIC,,RPI__2,,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,AIC,,RAPFR__2,,2019,,11.9,,A,,,,,,,
